customer_id,customer_name,region_id,industry,segment,company_size,current_seats,seat_utilization_percent
1872,Customer_1872,2,Healthcare,Enterprise,Medium,2786,37
1873,Customer_1873,4,Retail,Enterprise,Strategic,129,80
1874,Customer_1874,1,Technology,Enterprise,Large,2077,95
1875,Customer_1875,2,Finance,Enterprise,Small,1920,99
1876,Customer_1876,4,Education,SMB,Large,2545,77
1877,Customer_1877,4,Healthcare,Mid-Market,Strategic,4520,67
1878,Customer_1878,3,Manufacturing,Mid-Market,Strategic,161,80
1879,Customer_1879,1,Finance,Mid-Market,Medium,973,69
1880,Customer_1880,4,Technology,Enterprise,Strategic,1210,80
1881,Customer_1881,1,Finance,Mid-Market,Small,2994,61
1882,Customer_1882,2,Healthcare,SMB,Large,2293,92
1883,Customer_1883,4,Healthcare,Mid-Market,Medium,2763,85
1884,Customer_1884,1,Education,Mid-Market,Large,386,78
1885,Customer_1885,1,Education,SMB,Medium,2412,49
1886,Customer_1886,3,Retail,SMB,Medium,3870,54
1887,Customer_1887,3,Technology,Mid-Market,Small,2537,97
1888,Customer_1888,2,Healthcare,SMB,Small,3768,40
1889,Customer_1889,3,Technology,Mid-Market,Large,485,97
1890,Customer_1890,3,Finance,Mid-Market,Large,55,41
1891,Customer_1891,1,Manufacturing,Mid-Market,Medium,4162,54
1892,Customer_1892,1,Healthcare,Enterprise,Small,1661,90
1893,Customer_1893,2,Manufacturing,SMB,Strategic,3926,80
1894,Customer_1894,1,Healthcare,Mid-Market,Large,3511,86
1895,Customer_1895,3,Retail,Enterprise,Medium,1469,90
1896,Customer_1896,4,Retail,Enterprise,Large,2098,52
1897,Customer_1897,3,Retail,SMB,Strategic,2548,45
1898,Customer_1898,4,Education,Enterprise,Medium,4521,58
1899,Customer_1899,3,Retail,SMB,Large,4363,91
1900,Customer_1900,4,Education,Mid-Market,Strategic,3886,80
1901,Customer_1901,1,Education,Enterprise,Medium,3828,38
1902,Customer_1902,3,Finance,SMB,Large,2527,66
1903,Customer_1903,2,Education,SMB,Small,488,85
1904,Customer_1904,1,Technology,Enterprise,Large,3841,93
1905,Customer_1905,1,Healthcare,SMB,Strategic,926,77
1906,Customer_1906,1,Manufacturing,SMB,Small,2764,42
1907,Customer_1907,4,Finance,Enterprise,Medium,1729,53
1908,Customer_1908,1,Education,SMB,Medium,2514,74
1909,Customer_1909,1,Finance,SMB,Small,989,43
1910,Customer_1910,2,Finance,Enterprise,Strategic,4308,47
1911,Customer_1911,4,Education,Enterprise,Small,251,99
1912,Customer_1912,4,Finance,Enterprise,Large,2506,86
1913,Customer_1913,4,Finance,SMB,Small,3647,50
1914,Customer_1914,2,Finance,SMB,Medium,1563,53
1915,Customer_1915,3,Healthcare,SMB,Small,3950,96
1916,Customer_1916,3,Manufacturing,Mid-Market,Strategic,4873,98
1917,Customer_1917,4,Education,Mid-Market,Medium,3210,48
1918,Customer_1918,4,Technology,SMB,Strategic,279,71
1919,Customer_1919,1,Manufacturing,SMB,Strategic,140,73
1920,Customer_1920,2,Education,SMB,Strategic,399,80
1921,Customer_1921,2,Healthcare,SMB,Medium,2318,36
1922,Customer_1922,1,Finance,SMB,Medium,2907,84
1923,Customer_1923,4,Manufacturing,Enterprise,Large,2932,78
1924,Customer_1924,1,Manufacturing,Mid-Market,Strategic,2531,85
1925,Customer_1925,3,Finance,SMB,Large,3914,58
1926,Customer_1926,4,Technology,Enterprise,Small,4873,79
1927,Customer_1927,1,Manufacturing,Enterprise,Strategic,1353,64
1928,Customer_1928,2,Manufacturing,Enterprise,Small,3952,76
1929,Customer_1929,4,Technology,Enterprise,Large,1475,84
1930,Customer_1930,1,Education,Mid-Market,Small,987,39
1931,Customer_1931,1,Manufacturing,Mid-Market,Strategic,1475,76
1932,Customer_1932,2,Healthcare,Mid-Market,Strategic,1141,60
1933,Customer_1933,2,Manufacturing,Enterprise,Strategic,2393,63
1934,Customer_1934,1,Retail,Enterprise,Small,4379,59
1935,Customer_1935,2,Technology,Mid-Market,Strategic,1717,39
1936,Customer_1936,3,Finance,SMB,Strategic,4705,44
1937,Customer_1937,4,Retail,Mid-Market,Large,1607,61
1938,Customer_1938,1,Education,Mid-Market,Strategic,4626,52
1939,Customer_1939,2,Retail,Mid-Market,Small,630,45
1940,Customer_1940,2,Technology,SMB,Large,1016,98
1941,Customer_1941,3,Healthcare,Mid-Market,Large,234,63
1942,Customer_1942,3,Technology,SMB,Medium,606,55
1943,Customer_1943,3,Education,SMB,Small,4291,99
1944,Customer_1944,4,Healthcare,SMB,Small,4522,49
1945,Customer_1945,4,Healthcare,Enterprise,Large,314,78
1946,Customer_1946,2,Retail,SMB,Large,536,52
1947,Customer_1947,4,Technology,SMB,Small,560,65
1948,Customer_1948,4,Retail,SMB,Small,2883,44
1949,Customer_1949,2,Healthcare,SMB,Small,4567,96
1950,Customer_1950,4,Retail,Enterprise,Large,902,39
1951,Customer_1951,3,Finance,Enterprise,Small,3584,96
1952,Customer_1952,4,Manufacturing,SMB,Small,265,60
1953,Customer_1953,1,Education,Mid-Market,Medium,4576,96
1954,Customer_1954,2,Technology,Mid-Market,Small,3570,89
1955,Customer_1955,2,Healthcare,Mid-Market,Small,3062,80
1956,Customer_1956,1,Retail,Enterprise,Medium,2001,64
1957,Customer_1957,1,Manufacturing,Enterprise,Small,3433,40
1958,Customer_1958,2,Education,Enterprise,Large,677,42
1959,Customer_1959,3,Retail,SMB,Medium,408,75
1960,Customer_1960,4,Education,SMB,Small,2445,51
1961,Customer_1961,3,Retail,Enterprise,Strategic,679,44
1962,Customer_1962,4,Manufacturing,Mid-Market,Large,2974,63
1963,Customer_1963,2,Retail,Mid-Market,Large,4567,72
1964,Customer_1964,1,Technology,Mid-Market,Strategic,4485,99
1965,Customer_1965,1,Finance,Enterprise,Medium,4033,70
1966,Customer_1966,1,Healthcare,SMB,Medium,2548,61
1967,Customer_1967,4,Manufacturing,Mid-Market,Small,343,65
1968,Customer_1968,1,Healthcare,Mid-Market,Strategic,224,98
1969,Customer_1969,1,Healthcare,SMB,Strategic,2510,45
1970,Customer_1970,4,Education,Mid-Market,Small,4107,37
1971,Customer_1971,4,Finance,SMB,Strategic,1888,61
1972,Customer_1972,3,Technology,SMB,Large,4412,41
1973,Customer_1973,3,Retail,Enterprise,Small,262,78
1974,Customer_1974,4,Manufacturing,SMB,Small,2843,90
1975,Customer_1975,3,Retail,Mid-Market,Strategic,944,84
1976,Customer_1976,2,Education,Mid-Market,Medium,4740,68
1977,Customer_1977,3,Manufacturing,Mid-Market,Small,1130,36
1978,Customer_1978,3,Retail,Mid-Market,Small,2097,72
1979,Customer_1979,3,Manufacturing,Mid-Market,Small,2296,81
1980,Customer_1980,3,Healthcare,Enterprise,Strategic,1068,74
1981,Customer_1981,4,Technology,Mid-Market,Small,3840,37
1982,Customer_1982,2,Education,Enterprise,Small,2988,96
1983,Customer_1983,1,Education,Enterprise,Large,2314,75
1984,Customer_1984,4,Finance,Enterprise,Medium,2312,68
1985,Customer_1985,2,Technology,SMB,Small,1253,41
1986,Customer_1986,4,Retail,Mid-Market,Small,1559,99
1987,Customer_1987,1,Manufacturing,Mid-Market,Large,4583,64
1988,Customer_1988,1,Retail,Enterprise,Large,182,80
1989,Customer_1989,4,Technology,SMB,Small,944,44
1990,Customer_1990,3,Retail,Mid-Market,Strategic,1991,61
1991,Customer_1991,3,Finance,Enterprise,Large,634,89
1992,Customer_1992,4,Manufacturing,Mid-Market,Strategic,3001,77
1993,Customer_1993,2,Healthcare,Enterprise,Large,2458,38
1994,Customer_1994,1,Retail,Enterprise,Large,1279,38
1995,Customer_1995,3,Finance,Mid-Market,Small,4234,100
1996,Customer_1996,1,Technology,Enterprise,Strategic,1279,83
1997,Customer_1997,1,Retail,Mid-Market,Strategic,4465,50
1998,Customer_1998,2,Retail,Mid-Market,Medium,2646,69
1999,Customer_1999,3,Finance,Mid-Market,Large,2742,66
2000,Customer_2000,4,Manufacturing,Mid-Market,Large,995,65
