opportunity_id,customer_id,product_id,account_manager_id,stage_id,contract_type_id,opportunity_type,expected_value,probability_percent,renewal_date,created_date
391,693,1,14,3,1,Expansion,139094,61,2025-11-21,2025-10-07
392,853,4,23,2,3,New,225704,21,2025-09-08,2025-04-17
393,237,3,8,2,1,Expansion,179019,81,2025-02-25,2025-01-13
394,1727,2,16,1,1,Expansion,67409,39,2025-05-24,2025-03-20
395,655,3,13,4,1,Expansion,143758,47,2025-10-16,2025-09-10
396,1464,4,18,1,1,New,62461,85,2025-04-12,2025-01-19
397,1194,4,1,3,3,New,31135,84,2025-12-15,2025-07-08
398,814,2,5,5,1,Expansion,249914,90,2025-08-31,2025-05-25
399,767,5,13,2,1,New,207701,87,2025-09-04,2025-05-12
400,670,3,13,1,3,Expansion,84811,67,2025-06-08,2025-01-15
401,1982,5,25,4,1,New,58452,24,2025-05-31,2025-01-22
402,1522,2,7,5,3,Renewal,205893,48,2025-08-05,2025-04-20
403,950,1,21,2,3,New,243362,42,2025-09-29,2025-04-22
404,635,1,7,2,2,Renewal,64094,73,2025-11-08,2025-07-18
405,801,5,25,2,2,New,135875,81,2025-08-28,2025-05-27
406,1263,1,29,1,1,New,172339,16,2025-04-16,2025-01-06
407,622,4,13,5,1,Expansion,35488,16,2025-10-01,2025-07-08
408,391,4,24,3,1,New,83394,63,2025-04-28,2025-01-12
409,1841,1,10,2,2,Renewal,129780,36,2025-04-09,2025-03-03
410,358,1,4,1,3,Renewal,71552,68,2026-04-14,2025-10-24
411,554,1,23,5,2,Renewal,26589,29,2025-06-06,2025-04-21
412,1389,4,1,1,2,New,123374,69,2025-10-13,2025-07-31
413,1182,1,22,1,2,Renewal,196096,46,2025-11-23,2025-09-03
414,50,3,28,2,1,Expansion,190794,67,2025-02-11,2025-01-01
415,1711,4,18,4,1,New,197582,16,2025-09-27,2025-05-27
416,1225,3,15,4,3,Expansion,52964,57,2025-12-28,2025-07-10
417,299,3,24,3,2,Renewal,55603,84,2025-11-27,2025-07-25
418,712,3,5,4,3,New,152152,62,2025-11-21,2025-07-04
419,1234,3,29,2,2,Expansion,104022,92,2026-01-19,2025-08-27
420,1765,2,29,1,2,Expansion,142737,90,2025-07-11,2025-03-16
421,1296,2,28,5,1,Renewal,223977,36,2025-09-10,2025-07-22
422,1804,1,17,5,1,Renewal,146201,23,2025-11-22,2025-10-22
423,1914,5,22,2,3,Renewal,69449,52,2025-11-06,2025-09-08
424,1499,3,18,4,3,Renewal,182200,60,2025-10-17,2025-04-23
425,1536,4,23,1,1,Expansion,177895,92,2025-10-29,2025-08-21
426,1834,2,23,1,3,New,219698,23,2025-11-16,2025-09-11
427,1424,3,8,4,2,New,226329,36,2025-11-28,2025-10-05
428,49,1,1,3,1,Renewal,64286,33,2025-03-25,2025-02-06
429,927,1,14,3,3,Renewal,115644,11,2025-09-28,2025-06-03
430,768,2,10,4,3,New,164583,71,2025-06-26,2025-01-22
431,1024,3,12,1,2,New,193666,70,2025-12-30,2025-07-16
432,866,5,20,3,3,Renewal,138531,13,2025-08-22,2025-07-14
433,1555,1,16,3,3,Renewal,34130,20,2025-06-29,2025-05-06
434,778,3,8,5,2,Expansion,19002,51,2025-11-26,2025-06-08
435,1751,4,7,5,2,Expansion,34891,11,2025-04-13,2025-03-07
436,911,1,17,2,2,Expansion,82021,82,2026-01-01,2025-07-18
437,1484,1,9,5,1,Renewal,193033,76,2025-11-22,2025-09-09
438,601,2,2,3,3,New,96878,64,2025-05-06,2025-02-26
439,408,4,16,2,1,New,111529,93,2025-08-05,2025-04-01
440,620,2,8,3,3,Expansion,162979,73,2025-09-18,2025-04-28
441,1942,1,4,2,1,Renewal,44602,87,2025-11-21,2025-10-16
442,1017,3,26,4,1,New,195705,77,2025-12-24,2025-07-08
443,858,4,2,3,2,New,156088,64,2025-03-22,2025-02-04
444,539,3,16,4,3,New,73761,27,2025-04-08,2025-03-03
445,177,5,6,2,2,Renewal,182978,79,2025-12-30,2025-07-11
446,979,1,26,2,3,New,118332,24,2025-11-23,2025-10-14
447,415,2,10,2,3,New,193887,60,2025-05-11,2025-01-06
448,1045,1,4,5,3,Renewal,79700,84,2025-10-31,2025-09-29
449,1804,2,11,2,2,Renewal,220036,37,2025-09-05,2025-04-07
450,981,2,4,2,2,New,154974,91,2025-11-22,2025-10-05
451,1367,2,28,5,1,New,235754,18,2026-02-10,2025-09-02
452,1160,2,8,4,3,New,104823,38,2025-09-26,2025-05-15
453,1541,4,2,3,2,Renewal,17252,34,2025-11-18,2025-07-11
454,1242,2,24,2,2,New,171191,75,2025-10-06,2025-07-28
455,1227,5,10,4,1,New,123440,86,2025-06-01,2025-01-16
456,1151,1,23,2,3,Renewal,20472,57,2025-09-30,2025-05-23
457,952,3,10,5,3,Renewal,95744,49,2026-02-05,2025-08-29
458,791,5,23,5,3,Renewal,168650,86,2025-12-25,2025-10-21
459,691,1,23,4,2,Expansion,149654,76,2025-05-07,2025-02-02
460,550,3,28,3,3,New,144615,39,2025-09-30,2025-06-10
461,1160,2,12,3,1,Renewal,226461,52,2026-02-05,2025-09-23
462,541,5,14,2,3,Expansion,243452,27,2025-08-18,2025-06-01
463,1405,3,23,5,3,Expansion,94185,36,2026-02-19,2025-08-25
464,356,1,24,3,3,Expansion,74756,36,2025-09-06,2025-06-22
465,1659,4,12,2,2,Expansion,136967,44,2026-03-14,2025-10-18
466,700,2,9,5,1,Renewal,76200,25,2025-12-29,2025-07-12
467,7,1,7,3,2,Expansion,129212,80,2026-02-03,2025-10-26
468,1163,4,7,3,1,Renewal,122120,90,2025-11-04,2025-09-08
469,896,4,11,1,1,New,57475,25,2025-08-17,2025-07-05
470,1736,1,9,1,3,Expansion,150305,44,2025-04-30,2025-03-07
471,1407,4,7,1,3,Renewal,158522,17,2025-03-05,2025-01-06
472,1279,3,10,4,1,Expansion,70421,38,2026-01-26,2025-10-20
473,725,2,5,1,3,Renewal,163123,50,2025-07-05,2025-04-23
474,417,5,20,1,1,New,33901,83,2025-10-20,2025-05-19
475,196,2,28,4,1,New,73445,68,2025-06-08,2025-03-26
476,573,1,1,2,3,Renewal,90869,65,2026-03-01,2025-10-24
477,438,2,4,1,2,Expansion,196757,66,2025-10-22,2025-08-15
478,1819,4,28,5,2,Expansion,16036,79,2025-08-10,2025-05-20
479,1007,4,26,5,2,Expansion,94431,12,2026-02-19,2025-09-13
480,795,4,20,2,2,Renewal,47883,19,2025-09-24,2025-07-13
481,425,2,11,3,2,Renewal,81864,41,2025-08-26,2025-05-29
482,1230,4,1,5,1,Renewal,179207,18,2025-09-24,2025-08-20
483,1171,3,12,4,1,New,138701,65,2026-01-02,2025-08-17
484,896,3,12,2,2,New,106100,43,2025-11-12,2025-09-03
485,449,5,21,5,3,Renewal,149181,35,2025-05-26,2025-01-19
486,99,2,3,2,1,New,171336,80,2025-04-30,2025-01-26
487,1076,3,15,2,2,New,47128,65,2025-08-08,2025-05-23
488,839,3,6,5,1,Expansion,70769,21,2025-07-22,2025-01-27
489,1604,2,10,5,2,New,120956,31,2025-06-04,2025-05-01
490,1235,1,3,1,2,Renewal,224247,32,2025-12-01,2025-10-01
491,1134,3,24,2,1,Renewal,149895,33,2025-06-07,2025-05-06
492,1752,2,25,3,3,New,223203,12,2026-02-20,2025-09-14
493,807,2,6,1,2,Expansion,50870,26,2025-09-05,2025-05-04
494,1604,3,15,2,2,Expansion,55913,24,2025-07-18,2025-05-08
495,1242,1,3,4,1,Renewal,10150,46,2026-02-05,2025-08-24
496,1388,4,18,5,3,Renewal,115879,77,2026-02-06,2025-08-27
497,1611,5,19,4,2,Renewal,147224,62,2025-09-01,2025-03-27
498,259,1,7,1,3,Renewal,106338,48,2025-07-14,2025-03-01
499,770,3,12,1,2,Renewal,137722,35,2025-04-04,2025-01-09
500,1588,2,15,5,3,New,46659,93,2025-10-13,2025-06-04
501,292,1,29,2,2,Expansion,76301,72,2025-12-20,2025-07-24
502,953,3,29,2,2,New,44187,63,2025-04-29,2025-01-27
503,1838,1,10,3,1,New,101895,69,2025-12-04,2025-07-17
504,1226,3,12,5,3,Renewal,135071,15,2025-10-20,2025-09-03
505,679,2,10,5,1,Renewal,12898,22,2025-09-05,2025-03-16
506,123,1,17,2,3,Renewal,146600,57,2025-06-06,2025-01-13
507,685,5,15,3,3,Expansion,95601,46,2025-08-20,2025-07-08
508,1200,1,29,4,2,Expansion,123615,75,2025-07-08,2025-01-19
509,1534,5,17,1,1,Expansion,226193,58,2025-11-08,2025-06-19
510,1480,3,5,2,1,Renewal,34429,88,2025-10-24,2025-07-16
511,452,1,2,3,1,New,44849,34,2026-01-25,2025-08-03
512,856,2,14,5,3,New,76885,36,2025-02-16,2025-01-01
513,1759,1,9,4,1,New,67434,69,2025-08-29,2025-03-26
514,164,4,26,3,3,Expansion,200820,57,2025-12-03,2025-08-29
515,1144,5,29,3,3,Expansion,184310,51,2025-12-05,2025-09-27
516,1397,5,17,3,3,Renewal,214025,41,2025-05-31,2025-04-26
517,990,3,11,5,2,Renewal,140776,61,2025-05-13,2025-01-27
518,219,2,18,2,1,New,240882,41,2025-11-03,2025-08-26
519,1429,5,17,3,2,Renewal,204648,61,2026-01-25,2025-08-03
520,613,1,8,2,3,New,136136,94,2025-05-24,2025-02-03
521,893,4,27,4,1,Renewal,118586,70,2025-05-11,2025-01-16
522,243,3,8,4,2,Renewal,113899,85,2025-08-31,2025-04-20
523,1740,2,10,2,3,Expansion,220902,31,2025-08-31,2025-06-22
524,670,5,13,1,1,Expansion,31520,20,2025-03-14,2025-01-05
525,878,4,29,1,3,Renewal,179861,29,2025-02-26,2025-01-27
526,364,1,5,3,2,New,187927,55,2025-12-11,2025-10-20
527,339,3,11,1,1,New,162794,20,2025-02-20,2025-01-21
528,1617,2,29,4,2,New,38190,44,2025-11-10,2025-05-30
529,1704,5,10,2,1,Expansion,131198,87,2025-07-23,2025-05-14
530,1590,5,4,4,3,Renewal,68665,46,2025-05-27,2025-01-17
531,1362,2,23,4,2,Expansion,104044,75,2025-09-19,2025-06-06
532,1446,4,14,2,2,Renewal,184654,51,2025-07-18,2025-04-18
533,305,2,2,1,1,Renewal,164057,25,2025-05-13,2025-03-17
534,259,2,24,1,2,New,211947,52,2025-12-08,2025-06-13
535,1472,4,14,4,1,Renewal,178902,95,2026-04-08,2025-10-10
536,1920,2,29,4,3,New,18869,56,2025-07-30,2025-03-22
537,707,1,2,1,2,Expansion,112120,33,2026-02-07,2025-09-12
538,1980,4,26,3,2,Expansion,44839,51,2025-11-23,2025-08-05
539,1778,2,1,2,2,New,118999,21,2025-12-31,2025-09-07
540,87,2,8,5,3,Renewal,139855,45,2025-06-29,2025-04-14
541,79,1,21,3,3,New,99905,88,2025-11-03,2025-07-10
542,215,4,25,5,1,Renewal,65328,28,2025-11-26,2025-06-20
543,1088,4,29,5,3,Expansion,170553,88,2025-08-30,2025-04-11
544,1639,1,15,5,3,Renewal,86072,78,2025-10-02,2025-08-22
545,682,1,14,5,3,Renewal,217575,18,2026-01-14,2025-08-31
546,1873,5,19,2,2,Renewal,228838,85,2025-09-17,2025-04-25
547,615,1,27,2,3,Renewal,247077,84,2025-09-19,2025-05-11
548,9,5,8,1,1,New,225353,67,2025-09-11,2025-05-03
549,881,1,3,3,3,Expansion,223496,79,2025-09-05,2025-08-02
550,1779,3,25,5,3,Expansion,23420,73,2026-01-17,2025-10-25
551,1355,5,10,1,1,Expansion,111980,81,2025-09-01,2025-06-18
552,1344,2,1,4,1,New,96186,92,2025-10-05,2025-05-06
553,204,2,30,3,1,New,182348,47,2025-09-25,2025-05-12
554,1856,4,7,2,2,Expansion,35586,46,2025-11-23,2025-06-08
555,1124,1,3,2,1,Renewal,233616,10,2025-06-18,2025-05-03
556,1977,2,4,4,2,Expansion,41834,74,2026-02-27,2025-10-01
557,251,4,22,5,2,Renewal,215913,20,2025-08-24,2025-07-02
558,362,4,26,2,3,New,75608,12,2025-04-01,2025-02-14
559,299,3,6,5,3,New,150197,34,2025-12-31,2025-09-03
560,697,4,26,4,1,New,221622,75,2025-10-18,2025-07-26
561,390,5,21,4,3,Expansion,206014,18,2025-09-30,2025-04-27
562,1579,4,13,3,3,Renewal,106697,35,2025-03-02,2025-01-22
563,386,1,19,3,1,Expansion,184215,57,2025-11-06,2025-06-23
564,1716,1,11,4,1,New,45148,22,2026-03-16,2025-09-24
565,1215,2,16,4,3,Expansion,154599,53,2025-04-10,2025-03-03
566,650,2,10,5,2,Renewal,86926,14,2025-04-09,2025-02-24
567,1362,2,23,3,2,New,50117,45,2025-11-06,2025-06-24
568,1998,5,12,1,2,New,90841,48,2025-09-01,2025-07-28
569,584,3,6,1,1,New,147613,87,2025-06-23,2025-02-21
570,195,3,25,3,2,New,242890,25,2025-09-28,2025-04-04
571,1193,1,8,1,2,Expansion,91654,80,2025-11-24,2025-10-05
572,1125,5,28,5,2,Renewal,247586,80,2025-07-27,2025-06-02
573,1541,1,10,4,1,New,182463,52,2025-06-30,2025-05-18
574,141,1,19,1,1,Renewal,243675,71,2025-06-21,2025-01-22
575,832,5,4,3,1,Renewal,164888,81,2025-06-26,2025-05-07
576,345,2,21,5,3,New,237198,23,2025-06-08,2025-01-09
577,1493,2,6,5,1,Expansion,116931,10,2026-01-02,2025-09-25
578,1628,2,16,5,1,New,25563,65,2025-08-26,2025-04-19
579,1690,5,10,3,1,Renewal,116042,85,2026-01-24,2025-07-30
580,552,2,20,1,3,New,120159,42,2025-10-12,2025-09-12
581,831,5,7,3,3,New,43604,83,2025-09-30,2025-04-05
582,1981,2,5,1,1,New,75534,15,2025-06-17,2025-02-06
583,1977,2,9,1,3,Expansion,10738,93,2025-06-15,2025-04-18
584,29,4,4,3,1,Renewal,127197,28,2025-05-17,2025-03-17
585,666,4,13,5,3,New,82106,66,2025-06-20,2025-04-14
586,798,3,7,2,2,Renewal,138165,45,2025-09-23,2025-08-12
587,7,4,15,2,1,Renewal,214837,17,2026-02-03,2025-08-23
588,418,4,4,3,1,New,84303,45,2025-08-18,2025-04-01
589,970,5,3,5,2,New,101184,48,2025-09-17,2025-04-25
590,1410,3,27,4,2,Renewal,80684,30,2025-11-28,2025-09-03
591,1854,2,1,2,3,Expansion,137376,59,2025-10-11,2025-04-23
592,1315,2,4,3,3,Renewal,107211,76,2025-07-05,2025-05-11
593,1766,5,26,3,3,New,115831,12,2025-07-27,2025-02-02
594,495,3,9,2,3,New,155741,88,2026-04-05,2025-10-22
595,1286,4,17,1,1,Expansion,15130,51,2026-02-25,2025-10-11
596,699,1,16,2,1,Expansion,38433,49,2025-11-08,2025-08-06
597,1648,3,19,2,3,Renewal,115369,95,2026-04-09,2025-10-17
598,197,4,16,5,1,Renewal,243375,41,2025-07-27,2025-06-16
599,731,4,25,2,3,Expansion,97406,73,2025-09-14,2025-04-27
600,34,1,4,5,1,Renewal,70635,62,2025-04-15,2025-01-23
601,845,5,24,1,1,New,188509,80,2025-10-17,2025-08-14
602,1512,2,7,3,1,Renewal,19598,42,2025-07-05,2025-01-06
603,247,3,21,5,2,New,244121,36,2025-06-14,2025-02-17
604,1253,1,3,3,3,Renewal,150742,90,2025-06-14,2025-05-04
605,1412,3,18,2,3,Renewal,208528,10,2025-12-02,2025-09-08
606,1818,3,4,1,3,New,162798,39,2026-01-31,2025-10-22
607,875,3,30,3,2,Expansion,155827,31,2025-03-09,2025-01-14
608,1171,1,22,3,1,Expansion,55106,30,2025-06-10,2025-04-30
609,368,2,27,2,1,Expansion,44767,47,2025-10-08,2025-08-24
610,921,2,20,2,1,Expansion,40900,36,2025-10-21,2025-07-07
611,885,2,23,1,1,Renewal,134185,58,2025-03-18,2025-01-04
612,72,5,6,4,1,New,32236,30,2025-06-06,2025-04-19
613,851,1,14,2,3,Expansion,223018,31,2025-10-27,2025-05-17
614,1137,5,29,5,3,Expansion,96520,67,2025-09-04,2025-03-22
615,1162,2,15,4,1,Renewal,170156,66,2025-09-10,2025-05-23
616,1242,2,30,1,1,Renewal,116382,47,2025-12-26,2025-07-12
617,1900,1,28,5,1,Expansion,218824,26,2025-04-26,2025-01-28
618,1435,5,28,1,3,New,135651,60,2025-12-28,2025-10-25
619,1061,2,18,2,1,New,73041,16,2026-03-06,2025-09-18
620,495,5,18,1,2,Renewal,147645,78,2025-05-24,2025-02-17
621,681,5,5,2,1,New,122124,72,2025-06-20,2025-04-16
622,1432,1,17,2,3,New,125958,19,2026-01-21,2025-08-05
623,1511,3,15,2,3,New,82433,53,2025-02-23,2025-01-16
624,1598,1,25,1,3,Expansion,17955,20,2025-08-26,2025-06-15
625,1655,5,3,1,3,Expansion,59917,71,2025-07-12,2025-02-20
626,1327,3,2,5,1,Renewal,198540,29,2025-10-18,2025-06-30
627,1377,1,26,5,3,New,85985,47,2025-07-23,2025-05-14
628,1118,2,20,5,3,New,134984,46,2026-02-19,2025-09-09
629,309,2,27,3,3,Renewal,172963,15,2025-10-15,2025-06-10
630,83,5,14,4,1,Expansion,21572,86,2025-02-25,2025-01-26
631,536,2,13,3,3,Renewal,99519,21,2025-12-14,2025-07-05
632,1086,2,13,4,3,Renewal,42228,40,2025-10-07,2025-07-31
633,1048,2,11,3,3,Expansion,22844,56,2025-08-20,2025-06-08
634,769,1,18,1,3,New,133147,16,2025-10-19,2025-07-28
635,841,5,28,5,3,Expansion,130592,89,2025-08-04,2025-07-01
636,1595,5,6,2,1,Renewal,25915,44,2025-03-27,2025-01-25
637,518,5,4,5,3,Expansion,203594,10,2025-08-18,2025-05-14
638,364,5,16,4,1,Expansion,145178,34,2025-09-29,2025-07-13
639,1327,1,13,3,1,Expansion,50595,18,2025-07-24,2025-03-14
640,1389,3,24,2,3,Renewal,159794,92,2025-10-19,2025-06-07
641,325,1,8,4,3,New,44212,57,2026-02-15,2025-09-28
642,214,3,25,3,1,Expansion,131101,15,2025-10-31,2025-07-19
643,799,2,12,3,2,New,237088,15,2025-08-17,2025-04-06
644,1477,3,11,5,3,Expansion,59009,47,2025-05-14,2025-04-09
645,174,4,13,3,2,Expansion,217642,45,2025-11-06,2025-05-29
646,1967,5,17,1,1,Expansion,201569,23,2025-10-07,2025-07-08
647,1429,5,17,2,2,Expansion,96914,27,2025-10-11,2025-08-27
648,1410,3,2,3,3,New,177531,17,2025-08-29,2025-05-30
649,1877,2,7,3,1,Renewal,227193,77,2025-11-08,2025-05-12
650,1810,1,13,2,1,Expansion,221274,23,2025-04-11,2025-02-16
651,1229,4,17,4,3,Expansion,240318,25,2025-11-17,2025-10-06
652,1999,2,8,5,1,New,175379,35,2025-12-04,2025-09-10
653,830,3,8,1,2,Expansion,234084,14,2025-04-01,2025-02-09
654,1560,5,16,3,2,Expansion,34984,69,2026-01-26,2025-09-14
655,1476,5,29,1,1,New,248947,33,2025-05-23,2025-04-17
656,1201,1,11,4,1,New,154111,26,2025-10-29,2025-09-26
657,1410,4,11,4,3,Expansion,194244,73,2025-08-26,2025-05-16
658,246,4,30,1,3,Expansion,188289,37,2025-11-21,2025-07-20
659,1623,3,5,1,1,Expansion,91586,87,2025-04-08,2025-02-06
660,1310,5,10,1,3,Expansion,86609,38,2025-09-07,2025-04-29
661,978,3,27,1,3,Expansion,46514,62,2025-06-22,2025-04-10
662,323,2,20,5,3,Renewal,48766,19,2025-09-25,2025-05-03
663,687,3,14,1,1,Expansion,76885,14,2025-08-02,2025-05-31
664,1098,4,24,1,2,Renewal,175276,12,2025-09-20,2025-06-22
665,1917,4,14,4,3,Expansion,22152,76,2025-04-19,2025-02-19
666,264,4,25,1,1,Renewal,60577,17,2025-12-15,2025-09-24
667,800,4,29,5,1,Expansion,224478,13,2025-09-24,2025-07-17
668,934,1,11,2,1,Renewal,56008,37,2025-09-05,2025-05-11
669,107,4,17,5,1,Expansion,124357,83,2025-07-29,2025-02-25
670,1736,4,14,5,3,Renewal,246563,28,2025-09-29,2025-04-18
671,595,1,4,2,2,Renewal,244975,80,2025-06-17,2025-01-03
672,1598,2,11,3,1,New,135013,95,2026-03-23,2025-10-09
673,835,1,7,2,3,New,108121,88,2025-04-17,2025-03-05
674,1367,3,15,1,3,Expansion,225549,16,2026-01-19,2025-09-17
675,1190,1,26,3,2,Renewal,160493,33,2025-06-03,2025-01-09
676,1194,2,13,5,3,Renewal,160152,89,2026-01-27,2025-08-04
677,1781,3,27,5,3,Expansion,168508,86,2025-10-13,2025-08-22
678,606,2,18,3,3,New,110689,91,2026-01-20,2025-10-19
679,677,5,4,3,1,Expansion,212453,74,2025-11-30,2025-06-08
680,1623,2,6,2,1,Renewal,58484,38,2025-08-05,2025-05-31
681,828,5,18,1,2,New,173110,12,2026-03-13,2025-10-13
682,816,1,15,4,1,Renewal,178279,66,2025-06-24,2025-03-31
683,1151,2,17,5,1,Expansion,95400,95,2025-10-05,2025-07-05
684,284,5,25,1,2,Expansion,227058,10,2025-11-07,2025-06-26
685,242,2,29,5,3,New,123809,53,2025-07-05,2025-01-16
686,832,5,25,3,3,New,187354,28,2025-11-17,2025-08-11
687,1605,5,13,5,2,New,100365,62,2025-05-03,2025-02-07
688,1151,4,26,4,1,Renewal,186163,28,2025-09-20,2025-04-08
689,1171,3,30,1,2,Expansion,231068,34,2025-09-26,2025-05-17
690,306,2,19,3,3,New,81277,90,2025-02-27,2025-01-21
691,980,2,1,1,3,Renewal,233401,75,2025-12-19,2025-08-11
692,129,1,4,4,3,Expansion,62968,19,2025-05-01,2025-02-11
693,686,1,2,1,2,Renewal,148362,17,2025-07-12,2025-05-23
694,1290,5,3,3,1,New,128787,62,2025-09-11,2025-04-01
695,1786,5,15,4,3,Expansion,47656,16,2025-10-02,2025-07-08
696,574,3,1,4,2,New,126049,86,2025-10-02,2025-05-25
697,120,4,29,2,3,Renewal,115701,62,2025-05-12,2025-03-08
698,40,5,26,1,3,New,238707,72,2026-01-06,2025-08-31
699,330,5,23,5,1,Expansion,211618,43,2025-05-23,2025-01-12
700,1382,5,9,1,1,New,62019,35,2025-11-18,2025-08-21
701,1920,2,30,3,2,Renewal,197411,31,2025-08-10,2025-04-14
702,223,4,18,1,2,New,12789,36,2025-05-21,2025-03-26
703,1235,2,1,4,1,Expansion,67375,64,2025-10-10,2025-05-02
704,651,2,15,4,3,New,160322,54,2025-09-11,2025-07-12
705,447,4,3,5,2,Expansion,90503,43,2025-04-09,2025-01-26
706,662,1,5,4,2,Renewal,143763,15,2025-07-08,2025-02-18
707,584,1,8,4,1,Renewal,188794,42,2025-07-03,2025-02-22
708,1095,1,30,2,2,New,204226,73,2025-12-02,2025-09-20
709,154,1,27,2,3,New,34187,72,2025-12-17,2025-10-02
710,1287,2,9,5,2,Expansion,54989,83,2026-02-01,2025-10-07
711,1700,4,26,5,2,New,71306,64,2025-10-14,2025-04-29
712,1796,1,28,5,1,Renewal,152478,50,2025-09-04,2025-07-29
713,469,5,25,4,3,Renewal,16007,73,2026-02-22,2025-10-06
714,1395,1,15,4,3,Renewal,26014,61,2025-12-11,2025-09-12
715,1062,2,28,1,2,New,210418,10,2025-12-27,2025-07-12
716,173,2,6,2,3,Renewal,101567,51,2025-05-14,2025-03-23
717,1391,3,1,3,3,Expansion,127252,23,2025-09-26,2025-05-16
718,308,1,17,2,1,Renewal,159584,27,2025-12-09,2025-06-17
719,1985,4,25,5,1,New,156152,85,2026-01-07,2025-10-01
720,881,5,20,5,2,New,215350,79,2025-03-20,2025-01-09
721,1828,1,28,3,1,Expansion,168640,39,2026-02-22,2025-10-05
722,1226,3,17,3,3,Expansion,44075,48,2025-11-30,2025-06-22
723,1290,1,21,1,2,Renewal,100906,67,2026-03-15,2025-10-07
724,1972,1,23,4,1,Renewal,103569,32,2025-10-17,2025-05-01
725,917,4,16,2,3,Expansion,211616,94,2025-05-12,2025-04-06
726,926,3,13,1,3,Expansion,26641,90,2026-01-28,2025-08-25
727,1090,4,13,5,1,Expansion,234663,89,2026-03-12,2025-10-22
728,1019,2,27,2,2,Expansion,145296,83,2025-09-14,2025-04-11
729,79,5,11,5,1,Renewal,114488,92,2025-07-05,2025-04-06
730,107,3,29,1,3,Expansion,244544,56,2025-11-23,2025-07-19
731,1269,3,22,4,3,Renewal,20044,13,2025-05-16,2025-03-05
732,1843,5,6,3,2,Renewal,80339,42,2025-09-15,2025-04-04
733,944,5,13,2,1,Expansion,102542,88,2025-08-16,2025-05-31
734,506,2,22,5,3,New,161008,44,2025-10-14,2025-07-20
735,1119,5,30,1,2,Expansion,116142,31,2025-07-03,2025-05-14
736,1394,3,6,5,2,Renewal,199378,71,2025-07-28,2025-04-02
737,344,5,6,4,3,Expansion,68104,38,2025-12-07,2025-06-25
738,1601,3,4,2,3,Renewal,37842,81,2025-11-21,2025-07-20
739,53,4,17,3,2,Expansion,232854,81,2025-07-20,2025-06-16
740,657,4,25,3,2,Expansion,68774,10,2025-07-27,2025-04-10
741,1277,1,29,5,3,New,29532,24,2026-02-04,2025-09-04
742,97,2,17,3,3,Renewal,71870,44,2025-03-13,2025-01-20
743,431,4,10,1,2,Renewal,86978,68,2025-06-18,2025-02-25
744,415,1,7,2,2,Expansion,172366,37,2026-01-01,2025-08-03
745,1733,5,4,2,2,Expansion,127264,50,2025-02-27,2025-01-24
746,545,2,23,1,2,New,211787,21,2025-05-19,2025-01-19
747,936,4,20,5,1,Expansion,192472,85,2026-02-24,2025-09-26
748,124,5,24,2,2,New,11763,44,2025-09-05,2025-07-04
749,1730,5,17,5,2,Expansion,115432,30,2025-07-04,2025-03-12
750,1658,4,14,1,2,Renewal,236501,84,2026-01-31,2025-09-17
751,1104,4,9,3,1,Renewal,46233,73,2025-11-29,2025-06-22
752,1518,3,18,3,3,Expansion,164224,64,2025-10-25,2025-07-06
753,1724,5,10,2,3,Expansion,43789,48,2025-04-22,2025-03-02
754,877,3,1,2,1,Renewal,241339,15,2025-04-01,2025-01-22
755,763,2,19,2,1,Renewal,71976,26,2025-06-22,2025-03-01
756,142,2,1,3,2,Expansion,135967,14,2025-12-16,2025-09-25
757,1297,4,18,2,3,Expansion,36311,46,2025-09-15,2025-06-05
758,1075,5,13,4,3,Expansion,172519,72,2025-08-19,2025-03-15
759,1919,2,14,4,3,New,216786,66,2025-10-12,2025-05-30
760,1530,1,5,3,3,New,203658,31,2025-10-19,2025-07-08
761,1945,1,17,2,1,New,195484,79,2025-04-29,2025-02-24
762,1713,1,5,2,3,Expansion,47542,92,2025-04-22,2025-01-04
763,190,1,13,1,1,Renewal,146207,41,2025-11-06,2025-08-01
764,328,2,23,5,2,Renewal,100441,13,2025-12-11,2025-09-30
765,828,5,23,1,3,Renewal,129544,32,2025-07-31,2025-04-03
766,951,3,9,3,3,Renewal,174556,44,2025-11-08,2025-09-05
767,317,5,2,3,1,Renewal,172165,21,2026-02-12,2025-09-19
768,1843,5,8,1,2,New,23918,80,2025-08-24,2025-04-04
769,1322,4,6,1,2,Expansion,190219,37,2025-09-02,2025-04-12
770,1492,2,30,5,3,New,162713,33,2025-05-08,2025-01-15
771,354,2,19,5,3,Expansion,66124,62,2025-05-23,2025-03-29
772,875,3,22,5,1,Expansion,177865,48,2025-10-19,2025-05-01
773,295,2,29,2,2,Expansion,181263,56,2025-10-30,2025-05-06
774,417,3,18,3,2,Expansion,119543,25,2026-02-03,2025-09-08
775,1524,4,8,2,2,Renewal,85980,41,2025-07-06,2025-01-11
776,535,3,19,4,3,Expansion,197561,24,2025-08-25,2025-04-03
777,1690,5,15,1,1,New,159695,32,2025-09-30,2025-08-14
778,114,3,8,5,2,New,209162,77,2025-11-09,2025-09-12
779,1005,3,5,5,3,New,249856,76,2025-07-07,2025-05-05
780,58,1,5,3,2,New,201156,16,2025-12-25,2025-10-08
781,78,1,9,5,2,Expansion,169011,69,2026-02-28,2025-09-23
782,1769,5,15,3,3,New,65203,57,2026-01-20,2025-09-21
