usage_id,customer_id,product_id,usage_date,active_users,licensed_seats,utilization_percent
612,1593,2,2025-01-20,264,3017,8.75
613,851,1,2025-11-04,1323,3848,34.38
614,1721,3,2025-08-31,277,764,36.26
615,1606,2,2025-10-30,525,1057,49.67
616,1155,4,2025-07-30,76,395,19.24
617,1519,4,2025-10-07,60,1955,3.07
618,1457,3,2025-10-04,2793,4730,59.05
619,383,5,2025-10-20,1230,1232,99.84
620,799,4,2025-01-07,1074,3318,32.37
621,795,5,2025-07-13,2411,3677,65.57
622,1427,5,2025-04-24,499,4925,10.13
623,870,2,2025-05-21,866,1569,55.19
624,1220,3,2025-02-06,1177,4786,24.59
625,357,4,2025-04-13,608,1011,60.14
626,492,4,2025-08-01,3871,3963,97.68
627,428,3,2025-04-21,3430,3499,98.03
628,111,5,2025-12-11,2580,3535,72.98
629,1862,4,2025-01-08,695,2458,28.28
630,473,2,2025-02-28,278,1742,15.96
631,239,4,2025-08-08,927,3398,27.28
632,1176,4,2025-03-14,1391,3892,35.74
633,447,4,2025-09-13,1640,3780,43.39
634,1283,3,2025-10-30,427,4830,8.84
635,208,2,2025-10-03,1665,2240,74.33
636,1034,5,2025-02-08,93,273,34.07
637,1372,2,2025-11-20,1795,3222,55.71
638,458,4,2025-12-19,306,4884,6.27
639,1345,5,2025-06-16,92,2619,3.51
640,1495,4,2025-10-04,1178,1748,67.39
641,1453,3,2025-07-06,1096,4134,26.51
642,1025,1,2025-06-02,1440,3529,40.8
643,1636,1,2025-03-05,2828,3725,75.92
644,1699,1,2025-07-27,87,146,59.59
645,495,4,2025-01-31,503,1394,36.08
646,1529,5,2025-10-07,300,2601,11.53
647,278,5,2025-04-18,1765,2736,64.51
648,1262,2,2025-02-01,451,3766,11.98
649,73,5,2025-03-23,1437,3195,44.98
650,909,3,2025-11-27,1041,1327,78.45
651,250,1,2025-12-29,1802,2585,69.71
652,1011,1,2025-01-05,415,791,52.47
653,1184,5,2025-10-15,1462,1805,81.0
654,220,5,2025-06-03,505,4148,12.17
655,1769,5,2025-06-22,4538,4974,91.23
656,825,3,2025-09-01,523,634,82.49
657,1948,3,2025-05-06,1477,2883,51.23
658,637,4,2025-01-05,2058,2617,78.64
659,1240,1,2025-08-23,405,925,43.78
660,394,3,2025-03-03,1916,2186,87.65
661,1718,3,2025-08-11,3281,4979,65.9
662,701,5,2025-08-31,85,434,19.59
663,1587,3,2025-09-23,272,1354,20.09
664,1254,2,2025-09-18,2117,2620,80.8
665,1545,3,2025-08-03,1373,2076,66.14
666,1117,4,2025-02-26,222,499,44.49
667,880,4,2025-09-25,1802,4305,41.86
668,35,3,2025-01-25,125,529,23.63
669,715,1,2025-12-02,854,978,87.32
670,1693,5,2025-12-11,204,1325,15.4
671,261,5,2025-11-30,769,2517,30.55
672,134,2,2025-09-18,2163,3904,55.4
673,1553,5,2025-01-04,3253,4695,69.29
674,1469,5,2025-11-10,1399,1769,79.08
675,700,4,2025-09-13,2197,4647,47.28
676,21,1,2025-10-09,1289,3638,35.43
677,710,4,2025-01-06,463,1556,29.76
678,1959,2,2025-01-02,381,408,93.38
679,139,1,2025-04-27,3177,4494,70.69
680,1652,1,2025-03-19,113,2227,5.07
681,6,5,2025-10-11,853,1791,47.63
682,1755,2,2025-03-06,701,780,89.87
683,1026,1,2025-10-24,196,3415,5.74
684,1774,2,2025-08-05,3508,3560,98.54
685,1426,3,2025-05-30,621,3769,16.48
686,1551,2,2025-10-26,915,3580,25.56
687,602,4,2025-01-10,160,356,44.94
688,1916,2,2025-10-04,1510,4873,30.99
689,1463,3,2025-05-09,522,725,72.0
690,139,3,2025-07-05,3306,4494,73.56
691,1651,4,2025-08-03,2680,2763,97.0
692,289,5,2025-12-07,640,656,97.56
693,1363,4,2025-12-26,2706,4629,58.46
694,311,3,2025-07-22,793,4782,16.58
695,513,4,2025-02-01,1100,1417,77.63
696,20,2,2025-08-10,908,1785,50.87
697,396,4,2025-09-25,2039,2158,94.49
698,1526,3,2025-08-03,46,579,7.94
699,455,3,2025-04-11,2092,3046,68.68
700,1345,2,2025-01-09,1555,2619,59.37
701,1494,2,2025-09-21,3798,4182,90.82
702,1063,5,2025-12-01,1559,3255,47.9
703,628,3,2025-08-13,1296,4429,29.26
704,229,4,2025-09-02,3300,4984,66.21
705,117,4,2025-10-26,841,4071,20.66
706,203,2,2025-08-21,976,3587,27.21
707,1835,1,2025-07-22,173,196,88.27
708,1622,3,2025-10-25,1433,1870,76.63
709,121,5,2025-02-04,313,747,41.9
710,1167,5,2025-11-04,3156,4294,73.5
711,321,5,2025-09-15,330,368,89.67
712,443,1,2025-09-26,87,136,63.97
713,609,4,2025-05-04,14,587,2.39
714,1685,2,2025-08-18,114,1451,7.86
715,716,1,2025-05-24,41,252,16.27
716,1795,2,2025-01-18,25,84,29.76
717,953,4,2025-02-22,148,150,98.67
718,1361,3,2025-09-17,1164,4021,28.95
719,111,2,2025-01-10,2973,3535,84.1
720,286,5,2025-12-18,375,2094,17.91
721,476,3,2025-01-09,549,2321,23.65
722,1046,2,2025-09-02,848,3587,23.64
723,1286,5,2025-06-22,68,714,9.52
724,1033,4,2025-03-03,327,553,59.13
725,917,3,2025-12-27,680,933,72.88
726,1567,3,2025-06-15,17,2903,0.59
727,406,4,2025-05-03,799,1900,42.05
728,586,5,2025-03-12,268,721,37.17
729,1348,2,2025-06-08,493,4452,11.07
730,1230,4,2025-09-11,4793,4975,96.34
731,1123,3,2025-05-26,2173,4033,53.88
732,115,2,2025-12-07,1702,3006,56.62
733,1533,5,2025-12-26,144,1326,10.86
734,184,4,2025-04-17,1617,3682,43.92
735,252,5,2025-03-27,871,1377,63.25
736,268,2,2025-05-11,94,899,10.46
737,883,2,2025-07-09,2115,3807,55.56
738,1819,1,2025-06-21,2177,4249,51.24
739,1426,4,2025-01-14,2992,3769,79.38
740,1315,3,2025-03-29,642,1699,37.79
741,417,5,2025-02-11,1801,2964,60.76
742,957,5,2025-04-12,348,501,69.46
743,1271,4,2025-07-31,39,93,41.94
744,27,3,2025-08-13,193,3519,5.48
745,447,5,2025-12-10,1118,3780,29.58
746,613,3,2025-02-27,1293,2031,63.66
747,185,2,2025-05-20,398,4510,8.82
748,1669,3,2025-03-13,1633,3579,45.63
749,864,5,2025-09-06,1767,2644,66.83
750,1372,3,2025-04-17,2828,3222,87.77
751,1027,1,2025-09-15,1739,3069,56.66
752,131,5,2025-10-03,21,2280,0.92
753,1006,5,2025-04-05,3536,4001,88.38
754,272,3,2025-06-16,4113,4498,91.44
755,1739,4,2025-04-05,2540,4991,50.89
756,80,1,2025-10-27,1146,2275,50.37
757,507,1,2025-08-24,415,4445,9.34
758,785,3,2025-02-09,1837,3198,57.44
759,55,3,2025-01-13,1238,2082,59.46
760,1188,2,2025-08-22,2415,3686,65.52
761,980,2,2025-11-18,1406,1996,70.44
762,1380,1,2025-01-17,863,2156,40.03
763,1945,3,2025-01-18,46,314,14.65
764,561,4,2025-06-16,784,4067,19.28
765,214,5,2025-04-16,326,4028,8.09
766,75,3,2025-01-01,391,461,84.82
767,1368,4,2025-06-07,19,67,28.36
768,1221,4,2025-08-05,904,3548,25.48
769,1633,5,2025-03-06,685,742,92.32
770,1060,4,2025-11-20,1181,3667,32.21
771,957,1,2025-03-14,180,501,35.93
772,393,1,2025-11-26,280,3440,8.14
773,852,3,2025-06-25,1377,2233,61.67
774,304,1,2025-03-01,1312,2524,51.98
775,486,2,2025-07-16,1583,2522,62.77
776,1960,1,2025-11-25,2342,2445,95.79
777,1071,3,2025-01-22,3603,4057,88.81
778,609,3,2025-12-25,576,587,98.13
779,1619,3,2025-05-02,1695,2262,74.93
780,1604,4,2025-05-25,538,573,93.89
781,175,1,2025-03-12,1480,4615,32.07
782,1000,5,2025-04-11,2030,3027,67.06
783,1749,2,2025-06-25,927,1369,67.71
784,1964,5,2025-09-17,652,4485,14.54
785,1136,3,2025-12-20,2616,3661,71.46
786,1740,5,2025-03-09,1291,4486,28.78
787,1153,4,2025-01-20,1187,3445,34.46
788,53,1,2025-02-11,3642,4636,78.56
789,1147,2,2025-07-31,597,1261,47.34
790,1683,4,2025-06-12,2670,4900,54.49
791,1099,1,2025-01-27,448,495,90.51
792,8,3,2025-04-14,3347,4838,69.18
793,177,2,2025-09-03,2805,4838,57.98
794,1944,1,2025-09-18,3357,4522,74.24
795,575,4,2025-02-11,2665,3441,77.45
796,99,4,2025-11-22,743,4686,15.86
797,593,3,2025-07-20,1821,2498,72.9
798,719,1,2025-01-30,1159,1734,66.84
799,1200,2,2025-01-14,3624,4066,89.13
800,615,5,2025-02-23,222,2385,9.31
801,393,4,2025-05-21,2444,3440,71.05
802,1604,3,2025-03-08,257,573,44.85
803,318,5,2025-07-19,375,3214,11.67
804,783,3,2025-03-06,105,796,13.19
805,1142,4,2025-09-04,321,378,84.92
806,1984,4,2025-12-11,125,2312,5.41
807,599,3,2025-09-14,620,971,63.85
808,310,3,2025-05-11,87,2427,3.58
809,1439,5,2025-07-11,894,1731,51.65
810,461,3,2025-10-23,1092,3515,31.07
811,318,5,2025-08-21,1773,3214,55.16
812,1823,1,2025-08-12,2559,3566,71.76
813,1991,2,2025-03-22,363,634,57.26
814,1215,1,2025-08-27,2969,3144,94.43
815,1391,4,2025-01-01,2058,2058,100.0
816,503,5,2025-11-24,3629,4706,77.11
817,1992,5,2025-12-24,2698,3001,89.9
818,135,5,2025-11-05,1468,4078,36.0
819,1884,5,2025-08-21,313,386,81.09
820,1045,4,2025-03-15,3821,4393,86.98
821,356,3,2025-06-25,3139,3862,81.28
822,1573,5,2025-01-02,515,2346,21.95
823,680,3,2025-03-12,33,4638,0.71
824,736,1,2025-08-22,420,869,48.33
825,1540,5,2025-02-17,505,3398,14.86
826,1303,3,2025-07-03,533,3841,13.88
827,1569,3,2025-12-18,433,1097,39.47
828,718,1,2025-12-31,189,586,32.25
829,1770,3,2025-01-12,409,1798,22.75
830,1241,2,2025-06-11,1084,2133,50.82
831,1766,3,2025-05-26,2334,2855,81.75
832,1975,5,2025-10-08,754,944,79.87
833,939,2,2025-01-29,949,4315,21.99
834,1216,1,2025-04-26,523,869,60.18
835,979,3,2025-08-04,466,2626,17.75
836,1992,2,2025-02-05,508,3001,16.93
837,1728,2,2025-07-20,495,697,71.02
838,777,2,2025-01-27,3417,4845,70.53
839,957,2,2025-07-19,313,501,62.48
840,521,4,2025-01-06,525,2272,23.11
841,1728,2,2025-12-04,450,697,64.56
842,1940,3,2025-02-15,517,1016,50.89
843,1628,5,2025-12-26,185,483,38.3
844,1909,3,2025-11-17,190,989,19.21
845,1584,3,2025-11-22,698,2290,30.48
846,245,4,2025-07-13,464,1526,30.41
847,1393,3,2025-10-02,2108,4947,42.61
848,1009,3,2025-03-13,988,2715,36.39
849,1973,1,2025-07-20,260,262,99.24
850,41,2,2025-08-02,964,3804,25.34
851,593,1,2025-12-21,2168,2498,86.79
852,1430,2,2025-07-18,1560,2603,59.93
853,835,3,2025-08-15,3329,4543,73.28
854,1996,2,2025-02-24,565,1279,44.18
855,529,3,2025-10-06,2878,4080,70.54
856,792,2,2025-04-11,3287,3775,87.07
857,1234,3,2025-01-02,775,4561,16.99
858,76,5,2025-03-15,4270,4401,97.02
859,1438,2,2025-11-03,62,1796,3.45
860,1272,3,2025-03-04,472,1133,41.66
861,180,4,2025-07-17,28,354,7.91
862,469,5,2025-06-18,469,4499,10.42
863,261,1,2025-06-16,1195,2517,47.48
864,1724,5,2025-11-05,544,2036,26.72
865,219,5,2025-06-11,84,1489,5.64
866,739,4,2025-12-01,48,2615,1.84
867,1247,4,2025-07-15,23,2143,1.07
868,1758,4,2025-01-29,1443,3400,42.44
869,993,4,2025-03-21,1716,4752,36.11
870,1567,4,2025-12-02,2262,2903,77.92
871,1900,3,2025-05-03,1843,3886,47.43
872,810,3,2025-01-05,2634,3012,87.45
873,479,5,2025-09-25,1975,3350,58.96
874,927,3,2025-03-14,44,1181,3.73
875,1697,4,2025-10-21,896,3279,27.33
876,1570,1,2025-09-17,442,1426,31.0
877,1959,4,2025-07-24,167,408,40.93
878,591,4,2025-07-15,474,752,63.03
879,911,1,2025-05-20,41,2549,1.61
880,90,2,2025-07-23,109,1783,6.11
881,1749,2,2025-06-08,51,1369,3.73
882,1049,3,2025-02-09,1094,2616,41.82
883,1142,4,2025-06-22,111,378,29.37
884,977,5,2025-11-12,279,305,91.48
885,140,4,2025-04-03,2729,4133,66.03
886,266,1,2025-10-17,1823,3248,56.13
887,1016,5,2025-10-02,1512,3074,49.19
888,1779,3,2025-12-30,202,980,20.61
889,552,2,2025-12-22,2294,4503,50.94
890,1637,3,2025-07-10,384,1142,33.63
891,1637,5,2025-09-23,399,1142,34.94
892,598,4,2025-03-09,2945,4307,68.38
893,1337,3,2025-05-06,34,103,33.01
894,10,2,2025-09-25,1308,1360,96.18
895,871,4,2025-05-06,541,568,95.25
896,1522,4,2025-11-07,258,2000,12.9
897,1873,1,2025-12-05,63,129,48.84
898,645,5,2025-03-03,596,4065,14.66
899,1594,3,2025-09-17,472,511,92.37
900,577,5,2025-07-04,170,323,52.63
901,1459,5,2025-06-14,1313,1935,67.86
902,1845,4,2025-12-18,1546,2261,68.38
903,1687,4,2025-07-03,1753,2089,83.92
904,1840,3,2025-11-20,2090,4091,51.09
905,572,5,2025-09-25,666,2800,23.79
906,891,4,2025-01-06,1090,2963,36.79
907,62,1,2025-01-01,2415,3205,75.35
908,1692,2,2025-09-06,1069,3672,29.11
909,1669,3,2025-11-09,1512,3579,42.25
910,386,1,2025-10-05,323,472,68.43
911,1004,2,2025-03-26,746,2719,27.44
912,1595,3,2025-05-29,585,1011,57.86
913,889,1,2025-07-24,1707,1867,91.43
914,1945,2,2025-12-21,114,314,36.31
915,1043,2,2025-12-08,209,3161,6.61
916,282,2,2025-06-01,180,335,53.73
917,1118,2,2025-05-24,2121,3044,69.68
918,1796,3,2025-11-01,1300,3117,41.71
919,119,3,2025-10-07,1800,3963,45.42
920,1798,1,2025-09-23,451,472,95.55
921,1837,5,2025-10-18,2507,3899,64.3
922,284,1,2025-06-26,399,3088,12.92
923,1841,3,2025-10-01,448,1885,23.77
924,302,1,2025-07-22,4654,4667,99.72
925,823,2,2025-01-02,246,3711,6.63
926,1647,1,2025-05-08,1707,3116,54.78
927,1952,2,2025-02-20,22,265,8.3
928,207,1,2025-02-12,455,991,45.91
929,1125,2,2025-09-22,414,706,58.64
930,151,3,2025-01-24,2889,3173,91.05
931,90,3,2025-12-10,990,1783,55.52
932,1392,1,2025-08-06,2178,2419,90.04
933,110,2,2025-10-04,1439,2043,70.44
934,1975,1,2025-09-15,440,944,46.61
935,869,1,2025-12-21,1860,2472,75.24
936,1085,1,2025-03-17,2412,3459,69.73
937,1923,4,2025-01-16,1684,2932,57.44
938,1038,2,2025-07-21,2371,4022,58.95
939,1043,2,2025-07-18,2348,3161,74.28
940,1452,5,2025-11-23,916,3905,23.46
941,88,2,2025-07-12,255,3277,7.78
942,1562,3,2025-10-29,17,75,22.67
943,1961,3,2025-08-16,188,679,27.69
944,468,2,2025-02-21,3526,4553,77.44
945,1533,4,2025-12-10,64,1326,4.83
946,1611,4,2025-02-13,711,861,82.58
947,859,1,2025-01-09,19,173,10.98
948,1860,5,2025-10-23,962,4210,22.85
949,463,2,2025-12-20,1885,2627,71.75
950,525,1,2025-09-04,930,2037,45.66
951,1571,5,2025-03-11,1136,2043,55.6
952,1322,3,2025-03-24,800,2866,27.91
953,965,1,2025-03-18,1233,4354,28.32
954,1874,3,2025-03-25,906,2077,43.62
955,804,2,2025-12-07,49,104,47.12
956,1178,5,2025-12-18,1253,1563,80.17
957,479,2,2025-04-01,2610,3350,77.91
958,1726,5,2025-02-23,2597,3094,83.94
959,1134,3,2025-11-23,2762,4435,62.28
960,444,2,2025-05-04,1951,3701,52.72
961,139,2,2025-09-07,493,4494,10.97
962,559,2,2025-07-25,2874,4896,58.7
963,292,3,2025-08-24,549,1044,52.59
964,1754,4,2025-02-09,693,1372,50.51
965,621,3,2025-06-01,3528,4838,72.92
966,1899,4,2025-04-16,3577,4363,81.98
967,293,2,2025-12-23,2774,3006,92.28
968,622,3,2025-08-06,937,4649,20.15
969,220,4,2025-06-11,3474,4148,83.75
970,885,1,2025-01-04,981,2936,33.41
971,253,2,2025-01-22,2981,3090,96.47
972,1689,4,2025-06-01,794,1144,69.41
973,544,4,2025-08-19,257,738,34.82
974,38,2,2025-04-28,62,4792,1.29
975,610,5,2025-08-30,395,1473,26.82
976,1984,5,2025-06-27,2123,2312,91.83
977,1339,2,2025-04-25,471,2060,22.86
978,206,1,2025-07-24,805,1317,61.12
979,1407,5,2025-10-17,31,108,28.7
980,1710,5,2025-07-04,2525,3003,84.08
981,1852,3,2025-08-26,1470,2838,51.8
982,932,1,2025-12-30,42,263,15.97
983,1921,5,2025-06-21,369,2318,15.92
984,956,3,2025-05-20,1195,2054,58.18
985,133,4,2025-01-16,3569,4762,74.95
986,1452,2,2025-02-20,3839,3905,98.31
987,630,1,2025-01-08,948,2168,43.73
988,404,4,2025-12-21,1273,2024,62.9
989,942,1,2025-01-14,1975,3829,51.58
990,1877,4,2025-04-27,1001,4520,22.15
991,675,4,2025-08-11,3018,3810,79.21
992,239,3,2025-11-02,1239,3398,36.46
993,563,5,2025-06-30,828,1118,74.06
994,1659,4,2025-04-12,617,2076,29.72
995,274,2,2025-07-08,976,1069,91.3
996,517,1,2025-07-01,813,892,91.14
997,1043,1,2025-06-23,433,3161,13.7
998,320,2,2025-05-04,316,1231,25.67
999,667,3,2025-01-25,1496,1534,97.52
1000,939,4,2025-10-15,2427,4315,56.25
1001,1522,5,2025-04-23,1527,2000,76.35
1002,1138,2,2025-04-28,2185,4421,49.42
1003,1718,4,2025-01-07,3822,4979,76.76
1004,214,1,2025-04-05,1752,4028,43.5
1005,1265,1,2025-05-15,1037,1601,64.77
1006,1236,3,2025-10-15,2706,3384,79.96
1007,1690,4,2025-04-16,1792,2962,60.5
1008,946,3,2025-08-10,703,3766,18.67
1009,1838,3,2025-02-13,1028,2648,38.82
1010,1744,2,2025-10-21,822,2363,34.79
1011,661,2,2025-11-14,375,425,88.24
1012,834,5,2025-04-05,267,337,79.23
1013,301,1,2025-03-25,402,4167,9.65
1014,598,3,2025-01-31,846,4307,19.64
1015,245,3,2025-11-12,686,1526,44.95
1016,172,1,2025-08-08,918,1694,54.19
1017,786,5,2025-09-13,598,1485,40.27
1018,205,1,2025-09-06,243,471,51.59
1019,165,4,2025-01-19,369,2524,14.62
1020,1281,2,2025-02-03,149,1062,14.03
1021,365,2,2025-02-28,4215,4627,91.1
1022,152,2,2025-12-02,1571,4164,37.73
1023,647,3,2025-10-25,501,4880,10.27
1024,1334,3,2025-12-11,312,1732,18.01
1025,39,4,2025-03-23,864,2186,39.52
1026,5,5,2025-03-26,167,2634,6.34
1027,1540,3,2025-07-23,2574,3398,75.75
1028,682,2,2025-10-05,3405,4536,75.07
1029,1027,4,2025-04-21,1446,3069,47.12
1030,1901,3,2025-06-26,1248,3828,32.6
1031,1599,5,2025-11-02,2884,3059,94.28
1032,1292,2,2025-11-30,1207,2384,50.63
1033,1519,2,2025-04-06,1014,1955,51.87
1034,1054,1,2025-03-11,602,2125,28.33
1035,225,3,2025-09-09,4317,4342,99.42
1036,816,4,2025-09-10,1655,3924,42.18
1037,1873,1,2025-11-14,30,129,23.26
1038,1234,4,2025-11-01,3702,4561,81.17
1039,1355,2,2025-03-13,412,3143,13.11
1040,1175,5,2025-09-08,352,398,88.44
1041,1160,2,2025-09-12,1544,3949,39.1
1042,585,4,2025-04-12,612,1685,36.32
1043,650,2,2025-06-14,767,1062,72.22
1044,668,5,2025-03-30,1552,4007,38.73
1045,1245,5,2025-12-17,953,2122,44.91
1046,316,3,2025-10-18,68,3046,2.23
1047,29,3,2025-09-18,1514,1608,94.15
1048,1270,1,2025-11-30,72,476,15.13
1049,935,1,2025-04-07,1756,3397,51.69
1050,85,4,2025-02-12,1805,3244,55.64
1051,486,2,2025-01-13,1536,2522,60.9
1052,551,5,2025-03-03,473,1174,40.29
1053,631,1,2025-03-08,1755,2960,59.29
1054,730,2,2025-04-22,1709,4450,38.4
1055,233,3,2025-06-15,2806,3832,73.23
1056,589,3,2025-05-17,107,415,25.78
1057,1620,5,2025-07-29,189,590,32.03
1058,1737,2,2025-01-03,2123,3166,67.06
1059,1974,1,2025-06-24,1306,2843,45.94
1060,1544,2,2025-12-15,382,1261,30.29
1061,527,2,2025-02-02,1090,1958,55.67
1062,318,5,2025-06-01,2961,3214,92.13
1063,278,5,2025-09-25,1590,2736,58.11
1064,764,1,2025-01-28,1709,3995,42.78
1065,208,1,2025-02-17,995,2240,44.42
1066,301,5,2025-07-07,1294,4167,31.05
1067,1193,4,2025-12-20,4469,4923,90.78
1068,1575,2,2025-07-27,2560,4768,53.69
1069,1338,5,2025-09-30,68,748,9.09
1070,1010,1,2025-09-26,41,620,6.61
1071,1586,1,2025-09-16,66,480,13.75
1072,321,4,2025-06-13,144,368,39.13
1073,1963,2,2025-07-29,4267,4567,93.43
1074,62,1,2025-06-23,802,3205,25.02
1075,1207,3,2025-02-23,1546,2380,64.96
1076,682,1,2025-07-23,3199,4536,70.52
1077,859,1,2025-07-04,141,173,81.5
1078,955,4,2025-02-18,613,3767,16.27
1079,1258,5,2025-02-22,37,219,16.89
1080,191,1,2025-04-23,1828,1999,91.45
1081,1269,1,2025-08-03,2722,4942,55.08
1082,867,2,2025-06-18,2984,4503,66.27
1083,1705,3,2025-03-15,451,4511,10.0
1084,131,4,2025-03-18,1616,2280,70.88
1085,1082,2,2025-08-23,2177,3080,70.68
1086,1991,1,2025-05-23,114,634,17.98
1087,1548,5,2025-06-16,25,778,3.21
1088,490,3,2025-05-27,421,688,61.19
1089,1448,3,2025-01-21,731,1603,45.6
1090,576,3,2025-02-17,573,880,65.11
1091,1277,3,2025-11-19,1201,1289,93.17
1092,1848,1,2025-01-25,1416,2687,52.7
1093,853,4,2025-12-25,1376,1624,84.73
1094,1457,3,2025-10-29,3876,4730,81.95
1095,889,3,2025-01-02,410,1867,21.96
1096,1071,4,2025-08-08,1852,4057,45.65
1097,492,5,2025-12-01,1783,3963,44.99
1098,1668,3,2025-08-10,646,2684,24.07
1099,1937,5,2025-02-01,542,1607,33.73
1100,1053,3,2025-10-06,1058,1114,94.97
1101,659,5,2025-07-15,1192,3853,30.94
1102,1583,1,2025-09-14,27,331,8.16
1103,693,5,2025-02-04,486,2878,16.89
1104,362,3,2025-12-11,1251,1397,89.55
1105,1485,3,2025-12-20,1039,1350,76.96
1106,709,3,2025-06-02,3623,4068,89.06
1107,31,2,2025-01-18,277,464,59.7
1108,1088,3,2025-04-17,1895,2899,65.37
1109,834,1,2025-03-03,221,337,65.58
1110,1026,5,2025-02-07,2220,3415,65.01
1111,1785,3,2025-08-18,2591,3441,75.3
1112,531,1,2025-10-28,729,745,97.85
1113,1937,4,2025-12-06,741,1607,46.11
1114,777,5,2025-01-31,3853,4845,79.53
1115,1454,2,2025-09-12,1070,4354,24.58
1116,678,2,2025-01-31,697,794,87.78
1117,1706,1,2025-06-30,48,59,81.36
1118,1525,1,2025-11-08,1466,1872,78.31
1119,1373,3,2025-03-23,536,3679,14.57
1120,734,2,2025-07-18,1556,2103,73.99
1121,1464,2,2025-05-05,1004,1021,98.33
1122,1061,4,2025-06-26,1974,4730,41.73
1123,741,3,2025-08-18,2701,3981,67.85
1124,366,2,2025-02-15,2011,2134,94.24
1125,1945,2,2025-10-31,178,314,56.69
1126,856,1,2025-10-21,1510,2696,56.01
1127,1092,2,2025-12-19,374,492,76.02
1128,218,4,2025-06-09,1393,2421,57.54
1129,1385,1,2025-11-10,296,1040,28.46
1130,633,3,2025-03-20,4682,4830,96.94
1131,827,5,2025-08-12,1403,2272,61.75
1132,1213,1,2025-07-13,152,356,42.7
1133,1658,4,2025-02-21,2221,4238,52.41
1134,971,1,2025-02-09,45,100,45.0
1135,1616,5,2025-07-12,59,1223,4.82
1136,78,3,2025-07-04,997,2173,45.88
1137,1766,2,2025-06-13,1982,2855,69.42
1138,1934,5,2025-07-15,1955,4379,44.64
1139,912,2,2025-12-17,2197,4457,49.29
1140,54,1,2025-04-15,305,3427,8.9
1141,1588,3,2025-04-17,1676,2903,57.73
1142,1899,2,2025-08-24,3703,4363,84.87
1143,822,4,2025-08-13,1433,2381,60.18
1144,678,1,2025-01-18,389,794,48.99
1145,1039,5,2025-05-19,2437,4928,49.45
1146,1366,2,2025-11-08,665,4030,16.5
1147,878,2,2025-01-06,59,3006,1.96
1148,1869,1,2025-02-02,259,1566,16.54
1149,1698,5,2025-05-24,1709,2059,83.0
1150,41,4,2025-03-30,3728,3804,98.0
1151,1719,2,2025-08-06,1380,3479,39.67
1152,636,2,2025-03-06,1044,2641,39.53
1153,1576,2,2025-02-21,3678,4653,79.05
1154,829,2,2025-05-23,1995,2111,94.5
1155,450,1,2025-04-12,289,2048,14.11
1156,1973,4,2025-05-14,118,262,45.04
1157,1521,4,2025-05-24,2026,2479,81.73
1158,459,3,2025-07-01,1301,2551,51.0
1159,1412,1,2025-01-02,2105,2294,91.76
1160,1983,1,2025-01-19,545,2314,23.55
1161,1764,1,2025-06-09,816,943,86.53
1162,1044,5,2025-12-24,31,147,21.09
1163,1244,5,2025-04-22,139,222,62.61
1164,886,1,2025-12-12,649,2699,24.05
1165,885,5,2025-04-29,1779,2936,60.59
1166,453,3,2025-10-19,1317,3732,35.29
1167,863,3,2025-06-21,2586,2962,87.31
1168,26,5,2025-11-01,1289,1609,80.11
1169,1192,1,2025-02-26,1420,1432,99.16
1170,1796,1,2025-09-09,1555,3117,49.89
1171,847,5,2025-08-14,1095,1588,68.95
1172,491,1,2025-11-15,55,126,43.65
1173,8,2,2025-05-03,925,4838,19.12
1174,995,2,2025-11-25,351,463,75.81
1175,1259,4,2025-09-19,2021,2194,92.11
1176,1978,5,2025-05-03,1925,2097,91.8
1177,1588,5,2025-07-10,769,2903,26.49
1178,940,5,2025-01-03,1832,4299,42.61
1179,1547,5,2025-08-25,1831,2121,86.33
1180,1739,4,2025-04-17,3167,4991,63.45
1181,1431,2,2025-10-13,352,1257,28.0
1182,1874,3,2025-06-26,28,2077,1.35
1183,55,4,2025-10-04,1980,2082,95.1
1184,1636,2,2025-06-21,597,3725,16.03
1185,906,4,2025-03-20,2432,3519,69.11
1186,876,1,2025-03-09,360,452,79.65
1187,320,5,2025-01-28,76,1231,6.17
1188,431,3,2025-12-14,2497,2749,90.83
1189,790,1,2025-05-11,993,4291,23.14
1190,1196,4,2025-05-12,701,1050,66.76
1191,1557,4,2025-07-02,1229,3964,31.0
1192,1125,4,2025-04-12,374,706,52.97
1193,1789,2,2025-08-29,726,767,94.65
1194,1994,5,2025-05-14,1023,1279,79.98
1195,391,4,2025-10-17,1033,2576,40.1
1196,573,2,2025-05-31,208,605,34.38
1197,1428,3,2025-07-23,2206,2961,74.5
1198,1648,1,2025-12-02,311,940,33.09
1199,1493,3,2025-07-17,4045,4092,98.85
1200,502,2,2025-07-14,3124,4377,71.37
1201,1110,3,2025-12-24,538,852,63.15
1202,211,4,2025-12-23,316,3131,10.09
1203,263,2,2025-12-22,1517,4271,35.52
1204,1111,4,2025-04-10,1797,3381,53.15
1205,261,1,2025-12-26,75,2517,2.98
1206,1818,3,2025-09-07,1643,2905,56.56
1207,433,1,2025-11-12,1275,3312,38.5
1208,141,1,2025-11-14,680,2409,28.23
1209,1938,2,2025-05-13,2825,4626,61.07
1210,139,3,2025-04-01,3119,4494,69.4
1211,488,1,2025-03-21,42,474,8.86
1212,1736,4,2025-02-21,4457,4631,96.24
1213,962,4,2025-06-27,753,1049,71.78
1214,1287,5,2025-03-02,4019,4917,81.74
